CIPCODE,AWLEVEL,YEAR
47.0603,3,2005
47.0607,3,2005
47.0608,3,2005
49.0102,3,2005
51.0803,3,2005
51.1601,3,2005
52.0302,3,2005
52.0401,3,2005
99.0,1,2005
99.0,2,2005
99.0,3,2005
5.0201,5,2005
11.0101,5,2005
13.0101,5,2005
14.0101,5,2005
16.0905,5,2005
23.0101,5,2005
26.0101,5,2005
27.0101,5,2005
31.0501,5,2005
38.0101,5,2005
38.0201,5,2005
40.0501,5,2005
40.0801,5,2005
42.0101,5,2005
45.0601,5,2005
45.0901,5,2005
45.1001,5,2005
45.1101,5,2005
45.1201,5,2005
50.0501,5,2005
50.0701,5,2005
50.0901,5,2005
52.0201,5,2005
54.0101,5,2005
99.0,5,2005
26.9999,9,2005
51.1005,7,2005
51.1201,10,2005
51.2299,7,2005
99.0,7,2005
99.0,9,2005
99.0,10,2005
11.0301,1,2005
11.0301,4,2005
11.0601,1,2005
11.0602,1,2005
11.0801,1,2005
11.0801,2,2005
11.0801,3,2005
11.0802,4,2005
11.0901,1,2005
11.0901,2,2005
11.0901,3,2005
11.0901,4,2005
11.1003,1,2005
12.0401,1,2005
12.0401,2,2005
12.0409,1,2005
12.041,1,2005
13.121,1,2005
13.121,2,2005
13.121,3,2005
15.0201,1,2005
15.1301,1,2005
15.1301,2,2005
15.1302,1,2005
19.0709,1,2005
43.0104,1,2005
43.0104,2,2005
43.0203,1,2005
46.0101,1,2005
46.0101,2,2005
46.0201,1,2005
46.0201,2,2005
46.0302,1,2005
46.0302,2,2005
46.0503,1,2005
46.0503,2,2005
47.0101,1,2005
47.0101,4,2005
47.0104,1,2005
47.0201,1,2005
47.0201,2,2005
47.0303,1,2005
47.0303,2,2005
47.0303,4,2005
47.0603,1,2005
47.0603,2,2005
47.0604,1,2005
47.0604,2,2005
47.0604,4,2005
47.0605,4,2005
48.0508,1,2005
48.0508,2,2005
48.0703,1,2005
48.0703,2,2005
49.0205,1,2005
51.0708,1,2005
51.071,1,2005
51.0712,1,2005
51.0713,1,2005
51.0801,1,2005
51.0801,2,2005
51.0904,1,2005
51.0911,4,2005
51.1613,4,2005
51.1614,1,2005
52.0205,1,2005
52.0302,1,2005
52.0302,2,2005
52.0302,3,2005
52.0401,2,2005
52.0408,1,2005
52.0701,1,2005
52.0703,1,2005
52.0803,1,2005
52.1801,1,2005
52.1801,2,2005
52.1801,3,2005
99.0,1,2005
99.0,2,2005
99.0,3,2005
99.0,4,2005
11.0101,5,2005
11.0401,5,2005
13.0401,8,2005
13.1001,5,2005
13.1001,7,2005
13.1203,5,2005
13.1203,7,2005
13.121,5,2005
13.121,7,2005
13.1302,5,2005
13.1302,7,2005
13.1305,7,2005
13.1311,7,2005
13.1312,5,2005
13.1314,5,2005
13.1314,7,2005
13.1316,7,2005
13.1317,7,2005
16.0901,5,2005
16.0905,5,2005
23.0101,5,2005
26.0101,5,2005
27.0101,5,2005
40.0501,5,2005
40.0801,5,2005
42.0101,5,2005
42.0401,7,2005
43.0104,5,2005
44.0401,7,2005
45.0101,5,2005
45.1001,5,2005
45.1101,5,2005
50.0402,5,2005
50.0702,5,2005
50.0903,5,2005
51.0913,5,2005
51.1601,3,2005
51.1601,5,2005
51.1605,7,2005
51.2308,7,2005
52.0201,5,2005
52.0301,5,2005
52.0801,5,2005
52.1401,5,2005
54.0101,5,2005
99.0,3,2005
99.0,5,2005
99.0,7,2005
99.0,8,2005
1.0601,2,2005
1.0601,3,2005
1.0607,2,2005
1.0607,3,2005
11.0601,1,2005
11.0801,1,2005
11.0801,2,2005
11.0801,3,2005
11.0901,1,2005
11.0901,3,2005
11.0901,4,2005
12.0401,2,2005
12.0501,1,2005
12.0503,3,2005
12.0503,4,2005
12.0505,1,2005
15.0506,1,2005
15.0508,1,2005
19.0709,1,2005
43.0104,2,2005
43.0104,3,2005
43.0203,1,2005
46.0201,1,2005
46.0302,1,2005
46.0302,2,2005
47.0104,1,2005
47.0201,1,2005
47.0201,2,2005
47.0201,4,2005
47.0303,1,2005
47.0303,2,2005
47.0303,3,2005
47.0303,4,2005
47.0603,2,2005
47.0604,1,2005
47.0604,4,2005
47.0611,1,2005
47.0616,2,2005
47.9999,3,2005
48.0503,1,2005
48.0503,2,2005
48.0503,4,2005
48.0507,1,2005
48.0508,1,2005
48.0508,2,2005
49.0205,1,2005
50.0406,4,2005
51.071,1,2005
51.0712,1,2005
51.0713,1,2005
51.0801,2,2005
51.0805,2,2005
51.0904,1,2005
51.0904,2,2005
51.1004,3,2005
51.1613,4,2005
51.1614,1,2005
51.2602,1,2005
52.0205,1,2005
52.0299,2,2005
52.0299,3,2005
52.0302,1,2005
52.0302,2,2005
52.0302,3,2005
52.0401,1,2005
52.0401,2,2005
52.0401,3,2005
52.0411,1,2005
52.0701,1,2005
52.0901,1,2005
52.0901,2,2005
99.0,1,2005
99.0,2,2005
99.0,3,2005
99.0,4,2005
13.0101,5,2005
13.0101,7,2005
13.0101,5,2005
16.0901,5,2005
16.0901,5,2005
16.0905,5,2005
16.0905,5,2005
23.0101,5,2005
23.0101,5,2005
23.1001,5,2005
23.1001,5,2005
24.0101,5,2005
24.0103,5,2005
26.0101,5,2005
27.0101,5,2005
27.0101,5,2005
30.1001,5,2005
38.0101,5,2005
38.0101,5,2005
40.0501,5,2005
40.0501,5,2005
40.0801,5,2005
42.0101,5,2005
42.0101,5,2005
45.0601,5,2005
45.0601,5,2005
45.0901,5,2005
45.1001,5,2005
45.1001,5,2005
45.1101,5,2005
45.1101,5,2005
50.0501,5,2005
50.0501,5,2005
50.0701,5,2005
50.0703,5,2005
50.0703,5,2005
52.0201,5,2005
52.0201,7,2005
52.0201,5,2005
52.0301,5,2005
52.0301,5,2005
52.1003,5,2005
54.0101,5,2005
54.0101,5,2005
99.0,5,2005
99.0,7,2005
99.0,5,2005
12.0401,2,2005
12.0413,2,2005
99.0,2,2005
3.0104,5,2005
9.0401,5,2005
9.0402,5,2005
9.0902,5,2005
13.1202,5,2005
13.1203,5,2005
13.1305,5,2005
13.1311,5,2005
13.1322,5,2005
13.1328,5,2005
23.0101,5,2005
26.0101,5,2005
27.0101,5,2005
30.0801,5,2005
38.0101,5,2005
38.0201,5,2005
40.0501,5,2005
42.0101,5,2005
42.0601,5,2005
42.0801,5,2005
42.1601,5,2005
45.0401,5,2005
45.1101,5,2005
50.0501,5,2005
50.0903,5,2005
52.0101,5,2005
52.0201,5,2005
52.0301,5,2005
52.1101,5,2005
52.1201,5,2005
52.1401,5,2005
54.0101,5,2005
99.0,5,2005
1.0605,1,2005
11.0301,2,2005
11.0301,3,2005
11.0301,4,2005
11.0601,1,2005
11.0801,1,2005
11.0901,1,2005
11.0901,2,2005
11.0901,3,2005
11.0901,4,2005
12.0401,2,2005
13.121,1,2005
13.121,2,2005
13.121,3,2005
15.1301,2,2005
15.1301,4,2005
15.1302,1,2005
46.0302,1,2005
47.0101,2,2005
47.0101,4,2005
47.0103,1,2005
47.0104,1,2005
47.0303,1,2005
47.0303,2,2005
47.0303,4,2005
47.0603,2,2005
47.0604,1,2005
47.0604,2,2005
47.0604,4,2005
48.0503,1,2005
48.0503,2,2005
51.0708,1,2005
51.0713,1,2005
51.0801,2,2005
51.0904,1,2005
51.1009,1,2005
51.1613,4,2005
51.1614,1,2005
52.0205,1,2005
52.0299,3,2005
52.0302,1,2005
52.0302,2,2005
52.0302,3,2005
52.0401,2,2005
52.0401,3,2005
52.0411,1,2005
52.1801,1,2005
99.0,1,2005
99.0,2,2005
99.0,3,2005
99.0,4,2005
9.0102,5,2005
9.0102,5,2005
13.0301,8,2005
13.1001,5,2005
13.1001,7,2005
13.1202,5,2005
13.1202,7,2005
13.1203,5,2005
13.1305,7,2005
13.1311,7,2005
13.1312,7,2005
13.1316,7,2005
13.1317,7,2005
16.0905,5,2005
16.0905,5,2005
23.0101,5,2005
26.0101,5,2005
27.0101,5,2005
30.0801,5,2005
30.9999,5,2005
38.9999,5,2005
38.9999,5,2005
40.0501,5,2005
40.0801,5,2005
40.0801,5,2005
42.0101,5,2005
42.0101,5,2005
43.0104,5,2005
43.0104,5,2005
44.0401,7,2005
45.0101,5,2005
45.1001,5,2005
45.1001,5,2005
45.1101,5,2005
45.1101,5,2005
50.0501,5,2005
50.0501,5,2005
50.0701,5,2005
50.0701,5,2005
50.0901,5,2005
51.1699,5,2005
51.1699,5,2005
52.0201,5,2005
52.0201,7,2005
52.0201,5,2005
54.0101,5,2005
54.0101,5,2005
99.0,5,2005
99.0,7,2005
99.0,8,2005
99.0,5,2005
9.0903,4,2005
23.9999,4,2005
50.041,4,2005
50.0499,4,2005
50.0605,4,2005
99.0,4,2005
9.0102,5,2005
9.9999,5,2005
13.0101,3,2005
13.1202,5,2005
13.1206,5,2005
13.1314,5,2005
23.0101,5,2005
24.0199,3,2005
24.0199,5,2005
26.0101,5,2005
31.0504,5,2005
38.0201,5,2005
42.0101,5,2005
45.1101,5,2005
50.0401,5,2005
50.0799,3,2005
50.0799,5,2005
50.0901,5,2005
51.1105,3,2005
52.0101,3,2005
52.0101,5,2005
52.0201,5,2005
52.0305,5,2005
52.0701,5,2005
52.1201,5,2005
52.1401,5,2005
54.0101,5,2005
99.0,3,2005
99.0,5,2005
1.0604,1,2005
1.0605,1,2005
10.0202,1,2005
11.0301,1,2005
11.0301,2,2005
11.0301,3,2005
11.0301,4,2005
11.0901,1,2005
11.0901,3,2005
12.0401,2,2005
12.041,1,2005
12.0503,2,2005
12.0503,3,2005
12.0503,4,2005
12.0505,1,2005
13.121,2,2005
13.121,3,2005
15.0303,3,2005
15.1301,2,2005
19.0708,1,2005
43.0104,2,2005
43.0104,3,2005
46.0101,1,2005
46.0302,1,2005
46.0302,2,2005
47.0101,4,2005
47.0104,1,2005
47.0201,1,2005
47.0201,2,2005
47.0201,3,2005
47.0303,1,2005
47.0303,2,2005
47.0603,1,2005
47.0603,2,2005
48.0503,1,2005
48.0503,2,2005
48.0508,1,2005
48.0508,2,2005
49.0205,1,2005
51.0601,2,2005
51.0708,1,2005
51.071,1,2005
51.0714,1,2005
51.0801,2,2005
51.0904,1,2005
51.0909,1,2005
51.0909,2,2005
51.0909,3,2005
51.1009,1,2005
51.1613,4,2005
51.1614,1,2005
52.0302,2,2005
52.0302,3,2005
52.0401,2,2005
52.0401,3,2005
52.0901,1,2005
52.1801,2,2005
52.1801,3,2005
99.0,1,2005
99.0,2,2005
99.0,3,2005
99.0,4,2005
4.0201,5,2005
4.0201,7,2005
4.0801,5,2005
4.0801,7,2005
9.0702,5,2005
9.0702,7,2005
10.0203,5,2005
10.0203,7,2005
10.0304,5,2005
10.0304,7,2005
11.0803,5,2005
11.0803,7,2005
30.1201,5,2005
30.1201,7,2005
50.0404,5,2005
50.0404,7,2005
50.0407,5,2005
50.0407,7,2005
50.0408,5,2005
50.0408,7,2005
50.0409,5,2005
50.0409,7,2005
50.041,5,2005
50.041,7,2005
50.0499,5,2005
50.0499,7,2005
50.0501,5,2005
50.0501,7,2005
50.0602,5,2005
50.0602,7,2005
50.0605,5,2005
50.0605,7,2005
50.0703,5,2005
50.0703,7,2005
50.0708,5,2005
50.0708,7,2005
50.0712,5,2005
50.0712,7,2005
50.0713,5,2005
50.0713,7,2005
99.0,5,2005
99.0,7,2005
5.9999,5,2005
9.0401,5,2005
11.0401,5,2005
15.0201,5,2005
15.0303,5,2005
15.0805,5,2005
15.1201,5,2005
15.9999,5,2005
23.0101,5,2005
26.0101,5,2005
26.1302,5,2005
26.1302,7,2005
27.0101,5,2005
31.0301,5,2005
40.0501,5,2005
40.0601,5,2005
43.0199,5,2005
44.0401,7,2005
44.0701,5,2005
44.0701,7,2005
45.1001,5,2005
45.1101,5,2005
45.1201,7,2005
50.0901,5,2005
52.0201,5,2005
52.0301,5,2005
52.1401,5,2005
54.0101,5,2005
99.0,5,2005
99.0,7,2005
3.0104,5,2005
3.0104,5,2005
9.0101,5,2005
9.0902,5,2005
11.0101,5,2005
13.1202,5,2005
13.1203,5,2005
13.1311,5,2005
13.1312,5,2005
16.0901,5,2005
16.0905,5,2005
16.0905,5,2005
23.0101,5,2005
24.0102,5,2005
26.0101,5,2005
26.0101,5,2005
27.0101,5,2005
31.0101,5,2005
38.0201,5,2005
38.0201,5,2005
38.9999,5,2005
39.0501,5,2005
39.0604,5,2005
40.0501,5,2005
42.0101,5,2005
42.0101,5,2005
45.0601,5,2005
45.1101,5,2005
45.1101,5,2005
50.0501,5,2005
50.0702,5,2005
50.0903,5,2005
50.0907,5,2005
50.0908,5,2005
52.0101,3,2005
52.0101,5,2005
52.0101,7,2005
52.0101,5,2005
52.0201,5,2005
52.0301,5,2005
52.0301,5,2005
54.0101,5,2005
54.0101,5,2005
99.0,3,2005
99.0,5,2005
99.0,7,2005
99.0,5,2005
11.0401,3,2005
13.1501,1,2005
24.0101,3,2005
51.1601,3,2005
52.0101,2,2005
52.0201,3,2005
52.1201,2,2005
52.1201,3,2005
52.1299,2,2005
99.0,1,2005
99.0,2,2005
99.0,3,2005
1.0601,2,2005
11.0301,2,2005
11.0301,3,2005
11.0301,4,2005
11.0601,1,2005
11.0602,1,2005
11.0901,1,2005
11.0901,2,2005
11.0901,3,2005
11.0901,4,2005
12.0401,2,2005
12.0503,2,2005
12.0503,3,2005
12.0503,4,2005
12.0505,1,2005
13.121,2,2005
15.1301,2,2005
15.1301,3,2005
15.1301,4,2005
15.1302,1,2005
19.0709,1,2005
43.0104,1,2005
43.0104,2,2005
43.0104,3,2005
46.0302,1,2005
46.0302,2,2005
47.0101,1,2005
47.0101,4,2005
47.0201,1,2005
47.0201,2,2005
47.0302,2,2005
47.0302,3,2005
47.0303,1,2005
47.0303,2,2005
47.0303,3,2005
47.0303,4,2005
47.0603,2,2005
47.0604,1,2005
47.0604,4,2005
47.0607,1,2005
47.0607,2,2005
47.0608,4,2005
47.0609,4,2005
48.0503,1,2005
48.0503,2,2005
48.0508,1,2005
48.0508,2,2005
49.0205,1,2005
51.0713,1,2005
51.0801,2,2005
51.0904,1,2005
51.1613,4,2005
51.1614,1,2005
52.0302,1,2005
52.0302,2,2005
52.0302,3,2005
52.0401,1,2005
52.0401,2,2005
52.0401,3,2005
52.0701,1,2005
52.0703,1,2005
52.1801,1,2005
52.1801,2,2005
52.1801,3,2005
99.0,1,2005
99.0,2,2005
99.0,3,2005
99.0,4,2005
50.0402,4,2005
50.0406,4,2005
50.0409,4,2005
99.0,4,2005
3.0104,5,2005
11.0101,5,2005
13.0101,5,2005
14.0101,5,2005
16.0901,5,2005
16.0905,5,2005
23.0101,5,2005
26.0101,5,2005
26.0202,5,2005
27.0101,5,2005
30.1801,5,2005
30.9999,5,2005
38.0101,5,2005
38.0201,5,2005
40.0501,5,2005
40.0801,5,2005
42.0101,5,2005
44.0,5,2005
45.0201,5,2005
45.0601,5,2005
45.1001,5,2005
45.1101,5,2005
50.0101,5,2005
50.0301,5,2005
50.0501,5,2005
50.0901,5,2005
54.0101,5,2005
99.0,5,2005
4.0201,5,2005
9.0199,5,2005
9.0199,7,2005
11.0103,5,2005
11.0103,7,2005
11.0701,5,2005
11.0701,7,2005
14.0903,5,2005
14.0903,7,2005
15.0,5,2005
15.0,7,2005
15.0201,5,2005
15.0303,5,2005
15.0305,5,2005
15.0699,5,2005
15.0702,7,2005
15.0805,5,2005
15.1102,5,2005
15.1201,5,2005
24.0101,3,2005
26.0101,5,2005
27.0101,5,2005
40.0801,5,2005
45.0901,5,2005
52.0701,5,2005
52.0701,7,2005
52.1003,5,2005
52.2001,2,2005
52.2001,5,2005
52.2001,7,2005
99.0,2,2005
99.0,3,2005
99.0,5,2005
99.0,7,2005
3.0511,1,2005
3.0511,2,2005
3.0511,3,2005
3.0601,1,2005
3.0601,2,2005
3.0601,3,2005
11.0301,1,2005
11.0301,2,2005
11.0301,3,2005
11.0301,4,2005
11.0601,1,2005
11.0602,1,2005
11.0801,1,2005
11.0901,1,2005
11.0901,2,2005
11.0901,3,2005
11.0901,4,2005
12.0401,2,2005
12.041,1,2005
12.0505,1,2005
13.121,2,2005
13.121,3,2005
15.0613,1,2005
15.1301,1,2005
15.1302,1,2005
15.1303,1,2005
19.0708,1,2005
19.0709,1,2005
43.0104,2,2005
43.0104,3,2005
46.0201,1,2005
46.0503,1,2005
47.0101,2,2005
47.0101,3,2005
47.0101,4,2005
47.0103,1,2005
47.0104,1,2005
47.0201,1,2005
47.0201,2,2005
47.0604,1,2005
47.0604,2,2005
47.0604,4,2005
48.0508,1,2005
50.0408,1,2005
51.0708,1,2005
51.071,1,2005
51.0711,1,2005
51.0801,2,2005
51.0904,1,2005
51.0904,2,2005
51.1009,1,2005
51.1613,4,2005
51.1614,1,2005
52.0302,1,2005
52.0302,2,2005
52.0302,3,2005
52.0401,2,2005
52.0401,3,2005
99.0,1,2005
99.0,2,2005
99.0,3,2005
99.0,4,2005
1.0205,3,2005
11.0301,2,2005
11.0301,3,2005
11.0301,4,2005
11.0601,1,2005
11.0801,1,2005
11.0901,1,2005
11.0901,3,2005
11.0901,4,2005
12.0401,2,2005
13.121,1,2005
13.121,2,2005
13.121,3,2005
15.1301,2,2005
15.1301,4,2005
15.1302,1,2005
43.0104,2,2005
43.0104,3,2005
46.0302,1,2005
46.0302,2,2005
47.0101,4,2005
47.0104,1,2005
47.0201,1,2005
47.0201,2,2005
47.0302,1,2005
47.0303,2,2005
47.0303,4,2005
47.0604,1,2005
47.0604,4,2005
47.0606,1,2005
47.9999,3,2005
48.0508,1,2005
48.0508,2,2005
51.0703,1,2005
51.0708,1,2005
51.0713,1,2005
51.0801,2,2005
51.0801,3,2005
51.0805,2,2005
51.0904,1,2005
51.0904,2,2005
51.0908,3,2005
51.0909,2,2005
51.0909,3,2005
51.0911,3,2005
51.1004,3,2005
51.1009,1,2005
51.1601,3,2005
51.1613,4,2005
51.1614,1,2005
52.0299,2,2005
52.0299,3,2005
52.0302,2,2005
52.0302,3,2005
52.0401,2,2005
52.0401,3,2005
52.0408,1,2005
52.0411,1,2005
99.0,1,2005
99.0,2,2005
99.0,3,2005
99.0,4,2005
3.0103,5,2005
3.0103,5,2005
13.1203,5,2005
13.9999,5,2005
23.0101,5,2005
24.0101,3,2005
24.0101,5,2005
26.0101,5,2005
42.9999,5,2005
43.0103,3,2005
43.0199,5,2005
44.0701,5,2005
50.0101,5,2005
50.0101,5,2005
51.1005,5,2005
51.1005,5,2005
51.1699,5,2005
51.231,7,2005
51.2399,5,2005
52.0101,5,2005
52.0101,7,2005
52.0299,5,2005
52.0301,5,2005
52.9999,3,2005
52.9999,5,2005
52.9999,5,2005
99.0,3,2005
99.0,5,2005
99.0,7,2005
99.0,5,2005
9.0402,5,2005
9.0999,5,2005
13.1203,5,2005
13.1205,5,2005
13.121,5,2005
13.1312,5,2005
23.0101,5,2005
24.0102,3,2005
38.9999,5,2005
39.0201,5,2005
39.0301,4,2005
39.0301,5,2005
39.0401,5,2005
39.0699,5,2005
39.0701,5,2005
39.0702,5,2005
42.0601,5,2005
50.0901,5,2005
50.0903,5,2005
50.0904,5,2005
52.0201,5,2005
99.0,3,2005
99.0,4,2005
99.0,5,2005
1.0605,1,2005
10.0202,1,2005
10.0305,1,2005
11.0301,3,2005
11.0301,4,2005
11.0601,1,2005
11.0801,3,2005
11.0901,1,2005
11.0901,3,2005
11.0901,4,2005
12.0401,2,2005
12.0402,1,2005
12.0503,4,2005
12.0505,1,2005
13.121,2,2005
13.121,3,2005
15.0607,1,2005
15.1301,1,2005
15.1301,2,2005
15.1301,4,2005
15.1302,1,2005
43.0104,2,2005
43.0104,3,2005
43.0109,1,2005
43.0203,1,2005
43.0203,2,2005
43.0203,3,2005
43.9999,1,2005
47.0101,3,2005
47.0101,4,2005
47.0104,1,2005
47.0201,1,2005
47.0201,2,2005
47.0303,1,2005
47.0303,2,2005
47.0303,4,2005
47.0604,1,2005
47.0604,2,2005
47.0604,4,2005
48.0503,1,2005
48.0503,2,2005
48.0508,1,2005
49.0205,1,2005
51.0708,1,2005
51.0712,1,2005
51.0713,1,2005
51.0801,2,2005
51.0904,1,2005
51.0911,1,2005
51.0911,4,2005
51.1009,1,2005
51.1613,4,2005
51.1614,1,2005
52.0205,2,2005
52.0205,3,2005
52.0302,1,2005
52.0302,2,2005
52.0302,3,2005
52.0303,1,2005
52.0401,1,2005
52.0401,2,2005
52.0401,3,2005
52.0411,1,2005
52.0703,1,2005
52.1801,2,2005
52.1801,3,2005
99.0,1,2005
99.0,2,2005
99.0,3,2005
99.0,4,2005
24.0101,3,2005
24.0101,3,2005
24.0102,3,2005
38.0203,3,2005
39.0501,5,2005
50.0901,3,2005
52.0101,3,2005
99.0,3,2005
99.0,5,2005
99.0,3,2005
1.0601,2,2005
1.0605,1,2005
10.0303,1,2005
10.0304,1,2005
10.0305,2,2005
11.0201,2,2005
11.0201,3,2005
11.0201,4,2005
11.0202,1,2005
11.0301,2,2005
11.0301,3,2005
11.0301,4,2005
11.0601,1,2005
11.0801,1,2005
11.0801,2,2005
11.0801,3,2005
11.0802,4,2005
11.0901,1,2005
11.0901,2,2005
11.0901,3,2005
11.0901,4,2005
12.0401,2,2005
12.041,1,2005
13.121,1,2005
13.121,2,2005
15.1301,1,2005
15.1301,2,2005
15.1301,4,2005
15.1302,1,2005
15.1303,1,2005
19.0708,1,2005
43.0104,1,2005
43.0109,1,2005
43.0203,1,2005
46.0302,2,2005
47.0101,4,2005
47.0103,1,2005
47.0103,4,2005
47.0104,1,2005
47.0201,1,2005
47.0201,2,2005
47.0303,2,2005
47.0303,4,2005
47.0603,1,2005
47.0603,2,2005
47.0604,1,2005
47.0604,4,2005
48.0503,1,2005
48.0503,2,2005
48.0503,4,2005
48.0508,1,2005
48.0508,2,2005
49.0205,1,2005
51.0601,2,2005
51.0708,1,2005
51.0713,1,2005
51.0801,2,2005
51.0805,2,2005
51.0904,1,2005
51.0904,2,2005
51.0909,2,2005
51.0911,3,2005
51.0999,1,2005
51.1004,3,2005
51.1009,1,2005
51.1613,4,2005
51.1614,1,2005
52.0205,1,2005
52.0302,1,2005
52.0302,2,2005
52.0302,3,2005
52.0401,2,2005
52.0411,1,2005
52.0803,1,2005
52.1801,2,2005
99.0,1,2005
99.0,2,2005
99.0,3,2005
99.0,4,2005
3.0104,5,2005
9.0102,5,2005
11.0101,5,2005
11.0401,5,2005
13.0301,9,2005
13.0401,9,2005
13.0403,9,2005
13.0404,7,2005
13.0404,8,2005
13.1001,5,2005
13.1001,7,2005
13.1001,8,2005
13.1001,5,2005
13.1101,7,2005
13.1203,5,2005
13.1203,7,2005
13.1203,8,2005
13.1205,5,2005
13.1205,7,2005
13.1205,8,2005
13.121,5,2005
13.121,7,2005
13.121,8,2005
13.1302,5,2005
13.1303,5,2005
13.1303,7,2005
13.1309,7,2005
13.1312,5,2005
13.1312,7,2005
13.1314,5,2005
13.1314,7,2005
13.1315,7,2005
13.132,5,2005
13.9999,7,2005
13.9999,8,2005
15.0699,5,2005
16.0905,5,2005
16.1603,5,2005
22.0302,5,2005
23.0101,5,2005
23.0101,7,2005
23.1001,5,2005
24.0101,3,2005
24.0199,5,2005
25.0101,7,2005
26.0101,5,2005
27.0101,5,2005
27.0301,5,2005
27.0301,5,2005
31.0599,5,2005
38.0101,5,2005
38.0101,5,2005
40.0501,5,2005
40.0801,5,2005
42.0101,5,2005
42.0101,7,2005
42.1801,8,2005
43.0104,5,2005
43.0104,7,2005
44.0401,7,2005
44.0701,7,2005
45.1001,5,2005
45.1001,5,2005
45.1101,5,2005
45.1101,7,2005
45.1101,5,2005
47.0604,3,2005
50.0101,5,2005
50.0408,5,2005
50.0701,5,2005
50.0901,5,2005
50.0903,5,2005
51.0203,5,2005
51.0203,7,2005
51.0699,3,2005
51.0907,3,2005
51.0913,5,2005
51.1505,7,2005
51.1601,5,2005
51.1601,7,2005
52.0201,5,2005
52.0201,7,2005
52.0201,5,2005
52.0301,5,2005
52.0401,3,2005
52.0401,5,2005
52.0601,5,2005
52.0801,5,2005
52.0801,5,2005
52.1401,5,2005
52.1401,5,2005
54.0101,5,2005
54.0101,7,2005
99.0,3,2005
99.0,5,2005
99.0,7,2005
99.0,8,2005
99.0,9,2005
99.0,5,2005
11.0201,2,2005
11.0201,3,2005
11.0201,4,2005
11.0301,1,2005
11.0301,2,2005
11.0301,3,2005
11.0301,4,2005
11.0601,1,2005
11.0602,1,2005
11.0801,1,2005
11.0801,2,2005
11.0801,3,2005
11.0901,1,2005
11.0901,2,2005
11.0901,3,2005
11.0901,4,2005
12.0401,2,2005
13.121,2,2005
13.121,3,2005
15.1301,2,2005
15.1301,3,2005
15.1301,4,2005
15.1302,1,2005
15.1306,1,2005
19.0709,1,2005
23.1101,1,2005
43.0104,2,2005
43.0104,3,2005
47.0101,2,2005
47.0101,3,2005
47.0101,4,2005
47.0104,1,2005
47.0201,2,2005
47.0303,1,2005
47.0303,2,2005
47.0303,4,2005
48.0503,1,2005
48.0503,2,2005
48.0508,1,2005
48.0508,2,2005
49.0205,1,2005
51.0708,1,2005
51.0712,1,2005
51.0713,1,2005
51.0801,2,2005
51.0803,3,2005
51.0805,1,2005
51.0805,3,2005
51.0901,3,2005
51.0904,1,2005
51.0909,1,2005
51.0909,2,2005
51.1009,1,2005
51.1601,3,2005
51.1613,4,2005
51.1614,1,2005
52.0205,1,2005
52.0205,2,2005
52.0205,3,2005
52.0302,1,2005
52.0302,2,2005
52.0302,3,2005
52.0401,1,2005
52.0401,2,2005
52.0401,3,2005
52.0408,1,2005
52.1001,1,2005
99.0,1,2005
99.0,2,2005
99.0,3,2005
99.0,4,2005
24.0101,3,2005
43.9999,3,2005
51.9999,3,2005
52.9999,3,2005
99.0,3,2005
9.0101,5,2005
9.0101,5,2005
9.0903,5,2005
9.0903,5,2005
13.1203,5,2005
13.1203,7,2005
13.121,5,2005
13.121,7,2005
16.0901,5,2005
16.0901,5,2005
16.0905,5,2005
16.0905,5,2005
23.0101,5,2005
23.0101,5,2005
26.0101,5,2005
26.0101,5,2005
27.0101,5,2005
27.0101,5,2005
38.0201,5,2005
38.0201,5,2005
40.0501,5,2005
40.0501,5,2005
40.0801,5,2005
42.0101,5,2005
42.0101,5,2005
45.0101,5,2005
45.0101,5,2005
45.0601,5,2005
45.0601,5,2005
45.0901,5,2005
45.0901,5,2005
50.0702,5,2005
50.0702,5,2005
50.0703,5,2005
50.0901,5,2005
50.0901,5,2005
52.0201,5,2005
52.0201,7,2005
52.0201,5,2005
52.1101,5,2005
52.1101,5,2005
54.0101,5,2005
99.0,5,2005
99.0,7,2005
99.0,5,2005
3.0103,5,2005
3.0104,5,2005
9.0401,5,2005
11.0101,5,2005
11.0701,7,2005
13.0401,7,2005
13.0401,8,2005
13.0501,7,2005
13.0501,8,2005
13.1001,8,2005
13.1006,5,2005
13.1006,7,2005
13.1011,7,2005
13.1101,7,2005
13.1101,8,2005
13.1202,5,2005
13.1202,7,2005
13.1202,8,2005
13.1203,5,2005
13.1203,7,2005
13.1203,8,2005
13.1205,5,2005
13.1302,7,2005
13.1303,5,2005
13.1303,7,2005
13.1303,8,2005
13.1305,7,2005
13.1311,7,2005
13.1311,8,2005
13.1312,5,2005
13.1314,5,2005
13.1314,7,2005
13.1314,8,2005
13.1315,7,2005
13.1316,7,2005
13.1316,8,2005
13.1318,7,2005
13.1318,8,2005
13.1323,5,2005
13.1325,7,2005
13.133,7,2005
13.9999,9,2005
16.0901,5,2005
16.0905,5,2005
23.0101,5,2005
23.0101,7,2005
26.0101,5,2005
26.0101,7,2005
27.0101,5,2005
30.1101,7,2005
31.0301,5,2005
38.0101,5,2005
40.0501,5,2005
40.0601,5,2005
40.0801,5,2005
42.0101,5,2005
42.0101,7,2005
44.0401,7,2005
45.0201,5,2005
45.0401,5,2005
